episode,total_reward,impressions_won,epsilon,smoothed_reward
2409,29.11142304093362,41,0.29990152735150444,24.5434
2410,21.10499001887973,36,0.2997515765878287,24.5126
2411,25.297219710178325,37,0.2996017007995348,24.4611
2412,25.338139108589647,40,0.29945189994913507,24.4427
2413,24.902602445276226,36,0.29930217399916054,24.5006
2414,22.821863859918842,38,0.299152522912161,24.4641
2415,26.660467209458062,36,0.2990029466507049,24.4886
2416,18.61437772612112,30,0.2988534451773796,24.4269
2417,20.916500692467473,37,0.29870401845479094,24.4241
2418,29.698663551821923,42,0.29855466644556355,24.461
2419,18.269920733870197,38,0.29840538911234077,24.398
2420,22.46697216517856,37,0.2982561864177846,24.3921
2421,25.123909158698453,36,0.29810705832457574,24.4331
2422,28.26943796458484,41,0.29795800479541346,24.4167
2423,26.00021267394947,41,0.29780902579301577,24.4507
2424,21.180572616575013,40,0.29766012128011926,24.4593
2425,27.17067770815348,40,0.2975112912194792,24.4662
2426,20.552798805488237,35,0.2973625355738695,24.4412
2427,21.695912315184763,38,0.29721385430608255,24.3696
2428,23.229682223855978,34,0.29706524737892953,24.3761
2429,25.137747917660693,38,0.29691671475524006,24.4265
2430,28.666878454999143,40,0.2967682563978625,24.4715
2431,30.592074903873332,40,0.2966198722696636,24.5305
2432,20.301651186859598,35,0.2964715623335288,24.455
2433,27.97908156169266,41,0.29632332655236204,24.4519
2434,24.655557755705786,36,0.29617516488908585,24.4477
2435,25.037922933622813,41,0.29602707730664135,24.4663
2436,37.16710262375339,43,0.29587906376798806,24.5882
2437,24.688374666563206,38,0.2957311242361041,24.6012
2438,23.004736494315292,30,0.29558325867398605,24.565
2439,26.857001947331696,37,0.29543546704464907,24.6176
2440,26.10272587569238,36,0.2952877493111268,24.6775
2441,21.346075628689235,36,0.29514010543647123,24.677
2442,27.776597951017088,42,0.29499253538375303,24.719
2443,29.231604616192342,41,0.2948450391160612,24.7193
2444,22.19274763781916,37,0.2946976165965032,24.7371
2445,22.984543869869746,39,0.2945502677882049,24.7042
2446,24.283542567004712,40,0.29440299265431086,24.7223
2447,32.04146297358241,44,0.2942557911579837,24.8261
2448,26.30036795780586,39,0.29410866326240476,24.8477
2449,25.745114580328814,42,0.29396160893077355,24.8336
2450,26.233139026848377,38,0.2938146281263082,24.8363
2451,27.588893522398642,38,0.29366772081224507,24.8411
2452,23.17045719713996,33,0.293520886951839,24.8102
2453,24.558036539848587,40,0.2933741265083631,24.8278
2454,25.404140430085643,38,0.29322743944510893,24.871
2455,27.014694540405372,44,0.2930808257253864,24.9479
2456,27.90784345024197,41,0.29293428531252375,24.9974
2457,27.652229718129227,40,0.2927878181698675,25.0588
2458,27.731922299740692,41,0.29264142426078255,25.0886
2459,21.41819054268083,37,0.29249510354865216,25.0848
2460,30.494526252441258,37,0.2923488559968778,25.1229
2461,26.940844513901496,40,0.2922026815688794,25.1517
2462,19.90497276328015,35,0.292056580228095,25.1162
2463,23.032206017408793,38,0.291910551937981,25.1029
2464,21.608306196038882,37,0.291764596662012,25.0493
2465,22.764677362468223,40,0.291618714363681,25.0222
2466,24.852373650384283,39,0.29147290500649914,24.9888
2467,23.83577039460511,38,0.29132716855399593,25.0338
2468,26.214600535861685,36,0.29118150496971895,25.0198
2469,26.914228708391033,38,0.2910359142172341,25.0397
2470,26.64942555136506,41,0.2908903962601255,25.1124
2471,24.67327822260503,37,0.2907449510619955,25.1419
2472,25.854403181621365,40,0.2905995785864645,25.183
2473,30.660663337731062,43,0.2904542787971713,25.2684
2474,26.892933697472365,39,0.2903090516577727,25.3132
2475,28.43174255017328,42,0.29016389713194385,25.3227
2476,20.68934215933607,36,0.2900188151833779,25.2701
2477,24.851380299024214,42,0.28987380577578625,25.2895
2478,25.94075532501607,37,0.2897288688728984,25.2824
2479,35.03646263667493,46,0.28958400443846194,25.3396
2480,24.655942334396958,39,0.2894392124362427,25.3574
2481,26.035883845302685,39,0.2892944928300246,25.3799
2482,24.940900241469496,38,0.2891498455836096,25.3969
2483,27.26474955074183,40,0.2890052706608178,25.4824
2484,25.358285260985998,43,0.28886076802548744,25.4903
2485,26.66198893510828,43,0.2887163376414747,25.4727
2486,29.767435348763858,43,0.28857197947265395,25.5108
2487,25.68861726643398,47,0.28842769348291764,25.4836
2488,24.79035905230052,37,0.2882834796361762,25.4679
2489,24.76883746923796,43,0.2881393378963581,25.4542
2490,22.659979975535663,35,0.28799526822740995,25.4617
2491,24.139648089498696,37,0.28785127059329624,25.4736
2492,24.249358993856934,36,0.2877073449579996,25.4403
2493,26.14406281057187,42,0.2875634912855206,25.49
2494,22.736251534916523,40,0.2874197095398779,25.3897
2495,23.194109236063536,39,0.287275999685108,25.375
2496,22.940602437356763,33,0.28713236168526546,25.3307
2497,25.999995649979535,38,0.28698879550442286,25.2724
2498,23.62363319890012,42,0.28684530110667067,25.3075
2499,25.637063228433604,41,0.28670187845611733,25.3865
2500,33.00185340246206,45,0.2865585275168893,25.4091
2501,19.467025530250332,29,0.28641524825313086,25.3581
2502,24.514118299604526,36,0.2862720406290043,25.3721
2503,27.250529442249928,40,0.28612890460868984,25.3994
2504,26.22958284960071,41,0.2859858401563855,25.443
2505,24.916384801067533,37,0.2858428472363073,25.4118
2506,23.758434230350815,45,0.28569992581268916,25.3772
2507,22.794415427140464,39,0.28555707584978285,25.3773
2508,29.827483546263704,37,0.28541429731185797,25.3846
2509,24.61568524804997,40,0.285271590163202,25.3396
2510,32.148999095156654,46,0.28512895436812047,25.4501
2511,26.451281891869176,41,0.28498638989093644,25.4616
2512,19.611706188094793,36,0.284843896695991,25.4044
2513,30.13176205759304,42,0.284701474747643,25.4566
2514,26.483042083664362,40,0.2845591240102692,25.4933
2515,19.661566211729305,37,0.2844168444482641,25.4233
2516,25.415636853531197,40,0.28427463602604,25.4913
2517,23.992955624142635,39,0.284132498708027,25.522
2518,23.625160247122146,33,0.283990432458673,25.4613
2519,24.414120247320188,39,0.2838484372424437,25.5227
2520,25.801941445130613,41,0.2837065130238225,25.5561
2521,23.782867683204817,36,0.2835646597673106,25.5427
2522,23.712891750685092,33,0.28342287743742695,25.4971
2523,21.55690538896673,31,0.28328116599870823,25.4527
2524,25.884014073883375,39,0.2831395254157089,25.4997
2525,27.044781382541597,41,0.28299795565300107,25.4985
2526,32.234555293641534,38,0.28285645667517456,25.6153
2527,25.75302646060685,35,0.282715028446837,25.6559
2528,27.309335344223573,35,0.2825736709326136,25.6967
2529,25.411579060873677,41,0.2824323840971473,25.6994
2530,23.470838318259474,34,0.2822911679050988,25.6474
2531,22.640813324182638,35,0.2821500223211463,25.5679
2532,23.764963806423307,35,0.2820089473099857,25.6025
2533,29.527200344781573,39,0.2818679428363307,25.618
2534,29.82008610695989,42,0.2817270088649126,25.6697
2535,24.706241729587916,38,0.28158614536048016,25.6664
2536,25.887260414271445,35,0.28144535228779993,25.5536
2537,20.882402371365846,35,0.28130462961165603,25.5155
2538,26.8183548658305,39,0.2811639772968502,25.5536
2539,26.201938358928906,38,0.2810233953082018,25.5471
2540,22.355707316047845,35,0.2808828836105477,25.5096
2541,26.576677482976972,40,0.28074244216874245,25.5619
2542,23.746683900146465,33,0.2806020709476581,25.5216
2543,25.978408909944946,38,0.2804617699121843,25.4891
2544,24.149281388213673,42,0.28032153902722823,25.5087
2545,21.822345846724314,35,0.2801813782577146,25.497
2546,17.05049365847831,33,0.28004128756858576,25.4247
2547,20.620036146611536,37,0.2799012669248015,25.3105
2548,24.497900769489046,40,0.2797613162913391,25.2925
2549,23.220858586603306,37,0.27962143563319347,25.2672
2550,23.77662222412888,34,0.27948162491537687,25.2427
2551,29.93909420688166,41,0.2793418841029192,25.2662
2552,25.41909787715941,42,0.2792022131608678,25.2886
2553,27.889242681963466,44,0.2790626120542874,25.322
2554,23.280944941991393,39,0.2789230807482603,25.3007
2555,21.881938266308158,40,0.27878361920788614,25.2494
2556,24.671651654086517,38,0.2786442273982822,25.217
2557,22.98646151672722,36,0.2785049052845831,25.1704
2558,27.46568911913959,41,0.2783656528319408,25.1677
2559,31.820708416492998,43,0.27822647000552486,25.2717
2560,20.649079686108173,36,0.2780873567705221,25.1733
2561,24.748061985721847,36,0.27794831309213686,25.1514
2562,18.73769990303734,38,0.2778093389355908,25.1397
2563,24.620790837562385,39,0.27767043426612303,25.1556
2564,25.748045147491087,40,0.27753159904899,25.197
2565,21.085871551736155,34,0.2773928332494655,25.1802
2566,18.620936437340458,34,0.2772541368328408,25.1179
2567,28.12016688863205,43,0.2771155097644244,25.1607
2568,21.042499411389997,36,0.2769769520095422,25.109
2569,30.259304016523764,40,0.2768384635335374,25.1424
2570,25.79239176834109,33,0.27670004430177064,25.1339
2571,27.426723555700114,40,0.2765616942796198,25.1614
2572,21.186841553217782,39,0.27642341343248,25.1147
2573,20.774071672309912,32,0.27628520172576376,25.0159
2574,22.349820261243558,41,0.2761470591249009,24.9704
2575,21.777777438570904,40,0.2760089855953385,24.9039
2576,26.36582593641044,37,0.2758709811025408,24.9607
2577,28.10561578376546,41,0.2757330456119896,24.9932
2578,21.53762366284427,36,0.2755951790891836,24.9492
2579,21.31121986107627,36,0.275457381499639,24.8119
2580,30.453041916505324,43,0.2753196528088892,24.8699
2581,23.30021435462969,42,0.27518199298248475,24.8425
2582,27.809584917497933,42,0.2750444019859935,24.8712
2583,31.18859780502799,43,0.2749068797850005,24.9105
2584,27.188282653359256,39,0.27476942634510804,24.9288
2585,26.667137815478615,43,0.2746320416319355,24.9288
2586,25.987016621152666,40,0.27449472561111954,24.891
2587,30.75879602688572,43,0.27435747824831397,24.9417
2588,23.7239992791649,36,0.2742202995091898,24.931
2589,20.644367953035005,35,0.2740831893594352,24.8898
2590,21.261859606379193,38,0.2739461477647555,24.8758
2591,19.404348216800525,35,0.2738091746908731,24.8285
2592,21.979765873146025,39,0.2736722701035277,24.8058
2593,25.391702627231385,39,0.27353543396847596,24.7982
2594,23.604198216746067,36,0.27339866625149173,24.8069
2595,28.33192516844781,37,0.273261966918366,24.8583
2596,28.233048279038872,44,0.27312533593490684,24.9112
2597,22.488294469610146,39,0.2729887732669394,24.8761
2598,23.685456814255765,39,0.27285227888030594,24.8767
2599,27.193665954343476,36,0.2727158527408658,24.8923
2600,26.670732854243905,35,0.2725794948144954,24.829
2601,21.6622289304941,31,0.27244320506708813,24.8509
2602,25.29695233527195,40,0.2723069834645546,24.8588
2603,29.427182042593238,37,0.2721708299728224,24.8805
2604,23.650087967042346,40,0.272034744557836,24.8547
2605,25.48580022190194,32,0.2718987271855571,24.8604
2606,28.347535001107687,36,0.2717627778219643,24.9063
2607,26.568082441357287,38,0.2716268964330533,24.9441
2608,23.70265511605313,41,0.2714910829848368,24.8828
2609,26.446156066930396,39,0.2713553374433444,24.9011
2610,24.640184289183896,41,0.27121965977462276,24.826
2611,24.01078183532196,37,0.27108404994473545,24.8016
2612,20.978368396709925,37,0.2709485079197631,24.8153
2613,25.760484997588197,42,0.2708130336658032,24.7716
2614,22.87488968832754,37,0.2706776271489703,24.7355
2615,25.3013819512032,33,0.27054228833539584,24.7919
2616,24.45154779466813,34,0.27040701719122817,24.7822
2617,23.608889039485266,42,0.2702718136826326,24.7784
2618,24.95333365567041,39,0.2701366777757913,24.7917
2619,25.20686108463774,37,0.27000160943690343,24.7996
2620,19.31168694303981,38,0.269866608632185,24.7347
2621,20.708975702272127,34,0.2697316753278689,24.704
2622,23.714863003901012,33,0.269596809490205,24.704
2623,20.10475332815137,37,0.2694620110854599,24.6895
2624,24.23912144126104,34,0.2693272800799172,24.673
2625,26.792769301127564,38,0.26919261643987724,24.6705
2626,25.135030904764363,40,0.2690580201316573,24.5995
2627,22.085328597082345,36,0.2689234911215915,24.5628
2628,25.187754552774365,43,0.2687890293760307,24.5416
2629,20.4603605918274,33,0.2686546348613427,24.4921
2630,28.025939363186062,36,0.26852030754391204,24.5377
2631,25.669027726152972,36,0.2683860473901401,24.5679
2632,31.228007829650206,39,0.26825185436644505,24.6426
2633,24.169812471934193,36,0.26811772843926185,24.589
2634,21.99752364247586,33,0.2679836695750422,24.5108
2635,21.513390070408395,36,0.2678496777402547,24.4788
2636,19.467234621116273,37,0.2677157529013846,24.4146
2637,26.33450171887433,40,0.2675818950249339,24.4692
2638,19.485497913091205,33,0.2674481040774214,24.3958
2639,22.96927095921268,35,0.2673143800253827,24.3635
2640,25.949407265216628,34,0.26718072283537003,24.3994
2641,26.35333500277223,43,0.26704713247395234,24.3972
2642,28.977242358945563,41,0.26691360890771537,24.4495
2643,29.815392143815487,41,0.2667801521032615,24.4879
2644,27.642912617885717,42,0.2666467620272099,24.5228
2645,24.914951141750617,36,0.2665134386461963,24.5537
2646,25.31279933727807,39,0.26638018192687324,24.6364
2647,20.214375012737943,34,0.26624699183590983,24.6323
2648,20.375786953700413,31,0.2661138683399919,24.5911
2649,22.166942387623795,32,0.2659808114058219,24.5806
2650,23.08766607541579,34,0.265847821000119,24.5737
2651,18.433751103625323,38,0.26571489708961893,24.4586
2652,23.96356776954452,33,0.26558203964107413,24.4441
2653,19.6555875616979,34,0.26544924862125363,24.3617
2654,24.298965576812446,39,0.265316523996943,24.3719
2655,25.349140284596054,38,0.26518386573494457,24.4066
2656,20.072778849147802,34,0.2650512738020771,24.3606
2657,23.698913125014972,39,0.2649187481651761,24.3677
2658,21.8899129735315,32,0.2647862887910935,24.3119
2659,23.009471628598362,33,0.26465389564669795,24.2238
2660,25.100425824563146,38,0.2645215686988746,24.2683
2661,21.94125359684026,35,0.2643893079145252,24.2403
2662,27.958674290705748,39,0.26425711326056794,24.3325
2663,29.156904015203352,40,0.2641249847039377,24.3779
2664,26.782454712746244,36,0.2639929222115857,24.3882
2665,28.54409855823589,43,0.2638609257504799,24.4628
2666,22.714737626933502,40,0.2637289952876047,24.5037
2667,29.900014160414226,42,0.2635971307899609,24.5215
2668,27.62409353850356,43,0.2634653322245659,24.5873
2669,25.135809910473103,40,0.26333359955845365,24.5361
2670,31.39974987196188,44,0.26320193275867443,24.5922
2671,21.37603092147503,39,0.2630703317922951,24.5317
2672,23.288022072265413,39,0.26293879662639896,24.5527
2673,27.98311222522256,39,0.26280732722808575,24.6248
2674,22.185428246092734,34,0.2626759235644717,24.6231
2675,26.778522437042813,38,0.2625445856026895,24.6731
2676,29.813189064911658,38,0.26241331330988815,24.7076
2677,20.924592022166603,34,0.2622821066532332,24.6358
2678,20.39668640902899,41,0.2621509655999066,24.6244
2679,21.58260558027083,37,0.26201989011710664,24.6271
2680,25.818263079163064,43,0.2618888801720481,24.5807
2681,31.82586936624875,42,0.2617579357319621,24.666
2682,19.870102320221697,34,0.26162705676409614,24.5866
2683,19.664568913863405,37,0.26149624323571413,24.4714
2684,26.983841923424883,38,0.2613654951140963,24.4693
2685,29.136548604403984,40,0.2612348123665393,24.494
2686,30.72772206857804,40,0.26110419496035603,24.5414
2687,23.785156938398973,38,0.2609736428628759,24.4717
2688,25.54467137664933,40,0.2608431560414445,24.4899
2689,29.469883976030044,42,0.26071273446342375,24.5782
2690,27.60947048785951,45,0.26058237809619206,24.6416
2691,23.09478797599332,39,0.260452086907144,24.6785
2692,28.024252452031032,41,0.2603218608636904,24.739
2693,25.116129525483892,33,0.2601916999332586,24.7362
2694,31.14083707530466,39,0.260061604083292,24.8116
2695,19.339104104579118,40,0.2599315732812503,24.7217
2696,25.736497100225158,40,0.25980160749460973,24.6967
2697,28.540282679334652,41,0.2596717066908624,24.7572
2698,23.802697234853962,42,0.259541870837517,24.7584
2699,23.476046237078997,37,0.25941209990209824,24.7212
2700,29.871172131912132,44,0.2592823938521472,24.7532
2701,26.807356093051727,42,0.25915275265522114,24.8047
2702,26.05822474865185,38,0.25902317627889354,24.8123
2703,21.081747789215118,33,0.2588936646907541,24.7288
2704,28.901706566990086,36,0.25876421785840875,24.7813
2705,28.523579452252655,42,0.25863483574947954,24.8117
2706,32.530975187569084,41,0.2585055183316048,24.8536
2707,25.745962038695797,38,0.258376265572439,24.8453
2708,25.696667685862614,34,0.25824707743965275,24.8653
2709,18.69832568950058,31,0.25811795390093295,24.7878
2710,25.967877038120232,41,0.2579888949239825,24.8011
2711,26.004325708684078,37,0.2578599004765206,24.821
2712,26.551046278948427,36,0.25773097052628235,24.8767
2713,22.757930966913953,31,0.2576021050410192,24.8467
2714,25.201106954097206,35,0.2574733039884987,24.87
2715,28.24508505599153,39,0.25734456733650446,24.8994
2716,21.424756134099987,35,0.2572158950528362,24.8691
2717,25.432040984778887,39,0.2570872871053098,24.8874
2718,27.553452534929587,41,0.2569587434617572,24.9134
2719,27.17727684509867,39,0.2568302640900263,24.9331
2720,23.693393595017582,44,0.2567018489579813,24.9769
2721,31.654517852339232,40,0.2565734980335023,25.0863
2722,23.55490611598375,38,0.2564452112844856,25.0847
2723,27.046204578677226,42,0.2563169886788434,25.1542
2724,21.52916056172219,40,0.256188830184504,25.1271
2725,26.689473958257494,44,0.25606073576941174,25.126
2726,30.83458475851471,43,0.25593270540152707,25.183
2727,27.52996126655772,43,0.25580473904882634,25.2375
2728,28.569563414316306,39,0.2556768366793019,25.2713
2729,24.993674203121618,39,0.2555489982609623,25.3166
2730,21.284662320256515,37,0.2554212237618318,25.2492
2731,25.497993633437336,44,0.2552935131499509,25.2475
2732,25.993674776522756,41,0.25516586639337596,25.1952
2733,18.122464671108645,37,0.25503828346017926,25.1347
2734,23.46902983262745,38,0.25491076431844917,25.1494
2735,26.71472687680843,38,0.25478330893629,25.2014
2736,25.785640205289646,39,0.25465591728182185,25.2646
2737,30.47703278669993,45,0.25452858932318095,25.306
2738,20.56215699536571,37,0.25440132502851937,25.3168
2739,32.298376088567856,46,0.2542741243660051,25.4101
2740,25.532056791426836,39,0.2541469873038221,25.4059
2741,27.158452875953888,39,0.25401991381017025,25.414
2742,25.397043049655924,36,0.2538929038532652,25.3782
2743,23.436881493847316,38,0.25376595740133856,25.3144
2744,21.731659823950622,43,0.2536390744226379,25.2553
2745,26.05306012276251,44,0.25351225488542656,25.2666
2746,26.16098350606687,43,0.2533854987579839,25.2751
2747,27.861284853659676,44,0.2532588060086049,25.3516
2748,21.640646147952538,37,0.2531321766056006,25.3642
2749,19.306746148989507,33,0.2530056105172978,25.3356
2750,23.766482184254105,42,0.2528791077120392,25.3424
2751,26.54623093961694,38,0.2527526681581832,25.4235
2752,32.170694110722756,46,0.2526262918241041,25.5056
2753,21.912840951595022,37,0.25249997867819207,25.5282
2754,26.839976627307287,39,0.252373728688853,25.5536
2755,28.159913262475584,34,0.2522475418245086,25.5817
2756,25.30497160116285,39,0.25212141805359634,25.634
2757,23.356385839933317,39,0.25199535734456957,25.6306
2758,18.32516903314181,33,0.2518693596658973,25.595
2759,24.07566499408704,39,0.25174342498606433,25.6056
2760,25.48165972217299,36,0.2516175532735713,25.6094
2761,22.431366782916935,38,0.25149174449693457,25.6143
2762,24.170748500780533,37,0.2513659986246861,25.5765
2763,22.43579416103217,38,0.2512403156253738,25.5092
2764,19.350058445253694,34,0.2511146954675611,25.4349
2765,25.11968660909648,40,0.2509891381198273,25.4007
2766,26.426099980959766,41,0.2508636435507674,25.4378
2767,25.168697237049177,38,0.250738211728992,25.3905
2768,23.627416544520973,33,0.25061284262312755,25.3505
2769,20.774251538474154,33,0.250487536201816,25.3069
2770,24.20967893376053,40,0.2503622924337151,25.235
2771,21.604435473440926,31,0.25023711128749826,25.2373
2772,27.073703369612517,42,0.2501119927318545,25.2751
2773,23.942378208636057,37,0.2499869367354886,25.2347
2774,26.14666162680769,38,0.24986194326712088,25.2743
2775,27.45606608210801,39,0.24973701229548734,25.2811
2776,21.01016706724434,31,0.2496121437893396,25.1931
2777,22.560689574852937,35,0.24948733771744494,25.2094
2778,18.867046893528677,33,0.24936259404858624,25.1941
2779,25.56376018850715,38,0.24923791275156196,25.234
2780,27.957919776400075,37,0.24911329379518618,25.2554
2781,22.792229664194434,38,0.2489887371482886,25.165
2782,28.562523557220462,37,0.24886424277971447,25.2519
2783,24.348330023298686,35,0.24873981065832462,25.2988
2784,22.975974078782333,36,0.24861544075299546,25.2587
2785,17.109826110636657,31,0.248491133032619,25.1384
2786,25.192897654883083,38,0.2483668874661027,25.0831
2787,30.2800805626549,44,0.24824270402236964,25.148
2788,21.74885299675886,33,0.24811858267035847,25.1101
2789,26.932293205932314,37,0.2479945233790233,25.0847
2790,22.68772013647695,41,0.24787052611733382,25.0355
2791,24.928542522718963,41,0.24774659085427517,25.0538
2792,26.110207971248624,39,0.24762271755884804,25.0347
2793,24.471433106967297,38,0.24749890620006865,25.0282
2794,28.959953686085598,37,0.24737515674696864,25.0064
2795,27.3588480822961,38,0.24725146916859517,25.0866
2796,26.457424445819292,36,0.2471278434340109,25.0938
2797,20.557363027327746,40,0.2470042795122939,25.014
2798,25.039991315661577,38,0.24688077737253777,25.0264
2799,20.857391767383707,32,0.24675733698385152,25.0002
2800,23.325991118530403,37,0.2466339583153596,24.9347
2801,26.297442471981473,37,0.24651064133620196,24.9296
2802,30.403538017535418,38,0.24638738601553387,24.9731
2803,21.748452319827724,39,0.2462641923225261,24.9798
2804,24.604921945870313,43,0.24614106022636487,24.9368
2805,18.089336984318315,38,0.2460179896962517,24.8325
2806,25.627278167115684,37,0.2458949807014036,24.7634
2807,26.558936245890433,38,0.2457720332110529,24.7715
2808,29.51805263852095,41,0.2456491471944474,24.8098
2809,21.320068813221784,34,0.24552632262085017,24.836
2810,29.494368355608167,42,0.24540355945953976,24.8712
2811,20.025887370007087,35,0.24528085767981,24.8115
2812,20.2303602652419,35,0.24515821725097012,24.7482
2813,24.6262819661577,38,0.24503563814234464,24.7669
2814,21.21920957348359,41,0.24491312032327348,24.7271
2815,26.56515232715099,37,0.24479066376311184,24.7103
2816,27.379197804098688,42,0.2446682684312303,24.7699
2817,24.483764859458695,36,0.24454593429701468,24.7604
2818,27.14148184544831,40,0.24442366132986618,24.7563
2819,22.15825279979825,41,0.24430144949920127,24.7061
2820,25.14800279547822,37,0.2441792987744517,24.7206
2821,25.809360741660402,34,0.24405720912506448,24.6622
2822,26.647681501099164,40,0.24393518052050198,24.6931
2823,30.373692281166154,39,0.24381321293024175,24.7264
2824,22.284184293477505,42,0.24369130632377664,24.7339
2825,24.641761956852925,45,0.24356946067061477,24.7134
2826,29.23523474977717,44,0.24344767594027947,24.6974
2827,25.013071740416375,39,0.24332595210230934,24.6723
2828,35.68951504465825,45,0.2432042891262582,24.7435
2829,20.43682587776085,41,0.24308268698169508,24.6979
2830,25.50358280335815,43,0.24296114563820426,24.7401
2831,31.385320709479068,44,0.24283966506538518,24.799
2832,29.8091344112873,40,0.24271824523285251,24.8371
2833,22.178524889621453,33,0.2425968861102361,24.8777
2834,28.353351908119038,42,0.242475587667181,24.9265
2835,28.9206145551614,46,0.24235434987334742,24.9486
2836,23.01024542825481,41,0.24223317269841077,24.9208
2837,26.52819609261798,41,0.24211205611206157,24.8813
2838,26.980498476030572,39,0.24199100008400556,24.9455
2839,23.26078556610748,36,0.24187000458396357,24.8551
2840,27.451957411969634,41,0.2417490695816716,24.8743
2841,27.00180005340107,41,0.2416281950468808,24.8728
2842,27.299425616105083,41,0.24150738094935736,24.8918
2843,27.03215461158238,44,0.24138662725888269,24.9278
2844,27.98498487913098,39,0.24126593394525325,24.9903
2845,24.560593427905108,41,0.24114530097828063,24.9754
2846,29.03095759191191,40,0.2410247283277915,25.0041
2847,27.533751225139028,44,0.24090421596362763,25.0008
2848,27.565649189184075,44,0.24078376385564582,25.06
2849,29.540771318199177,42,0.240663371973718,25.1624
2850,18.81714296359576,33,0.24054304028773116,25.1129
2851,29.317058259991505,38,0.2404227687675873,25.1406
2852,24.762938421801366,42,0.24030255738320352,25.0665
2853,26.40154192832488,38,0.24018240610451194,25.1114
2854,20.310029066709987,35,0.2400623149014597,25.0461
2855,25.974920361249044,38,0.239942283744009,25.0243
2856,23.769383505224226,36,0.23982231260213702,25.0089
2857,23.18566755430194,34,0.23970240144583596,25.0072
2858,29.62525649041259,44,0.23958255024511305,25.1202
2859,20.185270209652757,34,0.2394627589699905,25.0813
2860,20.098797312913014,32,0.23934302759050552,25.0275
2861,25.64502926024795,38,0.23922335607671028,25.0596
2862,24.531331077271766,40,0.23910374439867194,25.0632
2863,24.59787566550698,39,0.2389841925264726,25.0848
2864,29.560774520405573,35,0.23886470043020938,25.1869
2865,20.293353228972776,39,0.2387452680799943,25.1387
2866,23.28603190666925,35,0.2386258954459543,25.1073
2867,23.58238256373454,36,0.23850658249823134,25.0914
2868,23.097103484134582,42,0.23838732920698225,25.0861
2869,29.666275151862475,41,0.23826813554237877,25.175
2870,27.036867514687643,42,0.2381490014746076,25.2033
2871,31.895849195248456,44,0.23802992697387032,25.3062
2872,23.23948539254806,40,0.2379109120103834,25.2679
2873,19.622241208261023,37,0.2377919565543782,25.2247
2874,23.59381336223874,35,0.23767306057610102,25.1991
2875,24.81180760859892,40,0.23755422404581297,25.1727
2876,28.412141609763786,44,0.23743544693379007,25.2467
2877,25.27103926779572,43,0.23731672921032318,25.2738
2878,25.067848847329962,41,0.23719807084571803,25.3358
2879,22.524882017175518,37,0.23707947181029518,25.3054
2880,24.292309307783217,42,0.23696093207439003,25.2688
2881,20.064452067746902,42,0.23684245160835285,25.2415
2882,29.472152976050026,41,0.2367240303825487,25.2506
2883,27.885402735860875,45,0.23660566836735744,25.286
2884,21.289236622330744,42,0.2364873655331738,25.2691
2885,26.698878480335807,39,0.2363691218504072,25.365
2886,19.101584893961537,34,0.23625093728948202,25.3041
2887,19.290907383966694,37,0.23613281182083729,25.1942
2888,25.53611766057085,39,0.23601474541492687,25.2321
2889,25.93830529455507,39,0.23589673804221942,25.2221
2890,15.440588372631073,36,0.23577878967319832,25.1496
2891,23.149517125824257,38,0.23566090027836173,25.1319
2892,29.118457593455467,42,0.23554306982822257,25.1619
2893,24.719107966492285,38,0.23542529829330847,25.1644
2894,25.370194272510446,37,0.23530758564416182,25.1285
2895,23.492215921505245,38,0.23518993185133974,25.0899
2896,22.8635871585034,35,0.2350723368854141,25.0539
2897,26.036627653769404,38,0.2349548007169714,25.1087
2898,26.766061724717733,34,0.23483732331661292,25.126
2899,23.994721181400042,39,0.23471990465495463,25.1573
2900,28.883956666694452,40,0.23460254470262715,25.2129
2901,22.380167279504132,40,0.23448524343027585,25.1737
2902,24.395550174708493,38,0.23436800080856074,25.1137
2903,26.375832163111035,37,0.23425081680815646,25.1599
2904,22.56164164707616,38,0.2341336913997524,25.1395
2905,22.725297663010814,33,0.23401662455405253,25.1859
2906,19.74220436784698,31,0.23389961624177552,25.127
2907,22.792038409349765,40,0.23378266643365464,25.0893
2908,23.59152803538584,45,0.23366577510043782,25.0301
2909,20.334631750608484,34,0.2335489422128876,25.0202
2910,28.315780688687042,38,0.2334321677417812,25.0084
2911,21.29088337951128,36,0.23331545165791032,25.0211
2912,30.369788258955488,42,0.23319879393208137,25.1225
2913,24.331810801283094,41,0.23308219453511533,25.1195
2914,19.126976206068026,36,0.23296565343784778,25.0986
2915,26.192576223283144,36,0.23284917061112886,25.0949
2916,25.72052236288316,34,0.2327327460258233,25.0783
2917,19.532903175865457,30,0.2326163796528104,25.0288
2918,27.80869320380201,38,0.23250007146298401,25.0355
2919,31.5295670656812,42,0.23238382142725253,25.1292
2920,26.679549125001714,36,0.23226762951653893,25.1445
2921,27.832874547591068,41,0.23215149570178067,25.1647
2922,23.867587721612388,34,0.2320354199539298,25.1369
2923,25.696249913672347,38,0.23191940224395283,25.0902
2924,19.7832022563369,37,0.23180344254283086,25.0652
2925,24.490451996781765,42,0.23168754082155946,25.0636
2926,26.007968222195224,40,0.2315716970511487,25.0314
2927,28.163044210722777,36,0.23145591120262313,25.0629
2928,23.71913134932959,37,0.23134018324702182,24.9432
